"J'ai dèja lu deux articles sur la vie à la campagne.D'une parte, le premier auteur exprime des avantages de ce type du logement, comme moins du bruit, plus positive pour l'ecologie et pour la santé.D'autre parte, le second opinion nous montre qu'il y a des moments négatives liès avec une infrastructure y mal developpée.<br />Maxime, je suis d'accord avec tous les vues au-dessous.En fait, il y a toujours des avantages et des inconvinients en chaque question discutée.<br />Il est bien connu qu'en ville le rythme de vie est plus rapide qu'à la campagne et les gens ont les depressions nerveuses en raison de ce type de la vie plus souvent.Egalèment tout le monde comprennent que l'apprentisage, le medecin, le niveau de salaire ce soient plus quailité et plus developpée en ville.En plus, plus de possibilités de trouver un emploi, qui vous correspond, dans en ville que en banlieu.<br />Quant à mon avis, je prèfère vivre en ville, parce que j'adore le confort, j'ai besoin de toutes les services municipales pour mes enfants et mon conjoint.Neànmoins, parfois nous partons notre appartement pour recharger des batteries à la campagne.",,
"La parité entre les hommes et les femmes du Venezuela<br /><br />Au Venezuela, les hommes et les femmes ont les mêmes droits et obligations.Ces derniers peuvent choisir n'importe quelle profession.Par exemple, elles peuvent excercer les métiers de dirigeantes ou de mairesses.Les hommes, eux aussi, sont libres dans leurs choix.Albert est le tout premier homme sage-femme de 27 ans.Il n'y a donc plus des professions traditionnelles.<br /><br />De mon côté, je soutien cette parité ou égalité entre les hommes et les femmes.Nous devrons tous être libres des tabous et des interdictions.Si la femme souhaite devenir administratrice, elle pourra réaliser sa rêve.Il faut la soutenir dans ses débuts, et éliminer la pression et la peur de la sociétè.Les hommes ont également les droits d'occuper des postes traditionnellement réservées aux femmes.Il faudrait juste que nous soyons plus tolérants envers les envies des autres personnes.Savoir écouter et accepter les choix des autres est important dans ce cas.",,
"Bonjour Madame Allain,<br /><br />Je suis contente de vous donner plus de renseignements sur l'appartement et le quartier.Premièrement, l'appartement est très beau et grand avec trois chambres, un salon, une cuisine, et trois salles des bains.Le salon a beaucoup de lumière du soleil pendant la journée, donc vous ne devez pas utiliser vos lumières jusqu'à la nuit.De plus, il y a un balcon qu'est parfait pour quand il fait beau.Le quartier est très central et vous pouvez marcher n'importe où.Il y a des bars et des restos dans la rue de l'appartement, donc vous ne seriez jamais ennuyeux.<br /><br />J'espère que ça était util pour vous et si vous avez des autres questions vous pouvez me demander.<br /><br />Bonne journée !",,
"Salut Alain !<br /><br />Je suis américaine, d'origine hongroise.Je m'appelle Alain Alphonse.La culture américaine est trés connue mais la culture hongroise est pas trés connue dans le monde francophone.Je suis bilingue et je parle le hongrois dans famille depuis j'étais enfant.Ma famille guarde tous les traditions des nos grand-parents et <n>on</n> a visité la famille à Tokyo plusiers fois.<br /><br />J'ai habité à Tokyo en 2011 et la culture est vivante et festive.La langue est trés compliqué pour les touristes mais les gens parlent l'anglais dans les zones touristiques.La culture gastrononique est superbe !Vous pouvez visiter Tokyo dans l'année prochain.Je vous donne les bonnes address si vous voulais.<br /><br />Â bientôt,<br />Alain",1,
"Salut Salut !<br />Nous allons bien merci, et vous?Je suis tellement heureuse que tu va venir avec ta famille.Mon fils jouera dans un match de foot samedi matin, mais <n>on</n> peut se voir l'après-midi ou dimanche ?<br />Il y plein de choses à faire ici.S'il fait beau, il y a le parc avec un lac à côté de nous pour se promener, et un air de jeux pour les enfants.<br />En ville, il y a une musée qui est très intéressant, même pour les enfants.Les miennes ont bien aimé le dernière fois car il y des expositions intéractif.A côté, la gallérie d'art n'est pas mal non plus.<br />A ce weekend,<br />Andréanne",1,
"salut laure<br />comment ca va ?jespère bien?<br />ah c'est une magnifique surprise, cela me ferais grand plaisir de te revoir a nouveau,<br />pour cela je vais devoir tcheké sur internet afin de te trouver des activités interessantes pour les enfants et toi, <br />dailleurs, tu tombe a pique car ce week-end il va y'avoir un spectacle qui sera donné en plein air et il y'aura des artistes trés connus, a ne pas rater, sinon pour les activités, j'ai y penser au grand parc d'attration ""la ronde"" les enfants vont adorés.<br />hate vous voir les enfants et toi, je te tiens informé <br />gros bisou et a trés vite <br />Allais",,
"Cher.e.s ami.e.s,<br /><br /><br />Chat prochain, il faudra dire au revoir à l'année qui vient de se passer et fêter celle qui vient -- pourquoi pas le faire ensemble ?<br /><br />Je vous propose un dîner chez moi à 20h00 suivi par la musique et la champagne.La fête dura pendant toute la nuit, donc ne vous inquietez pas si vous avez des rendez-vous pour minuit-- venez quand cela vous convient !Si vous voudriez nous joindre pour le dîner, cependant, merci de me prevenir avant mercredi, le 14 mars.<br /><br />Si vous l'avez oublié, mon addresse, c'est 9 December Avenue, Chicago 5.<br /><br />J'espère que vous venez nombreux !<br /><br /><br />À bientôt et joyeux Noël,<br /><br />Amicie",,
"Chers amis,<br /><br />Je veux bien que vous venez tous à ma grande soirée du Service An la semaine prochaine.Le thème est simple mais classique :Abbadie.Venez nombreux dans vos vêtements des années 1921 à mon appartement qui se trouve dans la rue Blanche avec la grande porte rouge.Je vous rencontrerai en bas.L'heure que je prévois est 21h00, donc il faut que vous dîniez avant de venir chez moi.Il y aura des petits hors d'OEuvres et plein de champagne et du vin.J'ai hâte de vous voir et j'espère que vous allez venir au moins pour un petit moment pour dire << cou cou >>.<br /><br /> A très bientôt mes amis,<br /><br />Alexandre",,
"Salut les potes!<br /><br />Vous avez vu que Montreal organise la fête du sport cette année?L'evenement ce deroule du 20 au 27 mars au stade olympique.J'ai hate a essayer le lancer du javelon, et le saut à la pèrche!Les organisateurs on même embochés des athletes pour chaque discipline afin d'aider les debutants comme nous.<br /><br />Plusieurs micro-brasseries locales y seront aussi.Je trouve ca un peut bizzare que les organisteurs d'un evenement sportif aie decider d'avoir des standes de bière mais je trouve ca marrant et je pense que ca attirera probablement un groupe de gens plus divert.<br /><br />Tout est gratuit sauf la bière et la nourriture!Alors, ca vous dis d'y aller avec moi?<br /><br />Alain",,
"Salut Adelaide !<br />Oui tout à fait je l'ai trouvé :un vélo VTT, bleu.Ce n'etait pas trop cher - 220 EUR.Je l'ai achété à Décathlon.Il va l'aimer beaucoup parce qu'il est très sportif et à ma connaissance il n'a pas encore un vélo.J'espère que ce ne soit pas trop grand pour son appartement.<br />À demain, <br />Alain",,
"Salut Anastasie!<br />Oui, j'ai eu l'idée d'acheter une perseuse.Je sais qu'il vient de casser la sienne, et qu'il doit installer une nouvelle planche de travaille dans sa cuisine ce weekend.J'ai eu de la chance parce'que Bricomarché a annoncé hier une promotion -30%.J'ai payé que 50 euros.<br />A demain!<br />Alphonse",,
"Salut Alphonse,<br />Comment ça va?<br />Oui, en fin, j'ai trouvé le cadeau, mais je peux te dire que ce n'était pas facile.<br />Je suis allée à l'Intersport et j'ai trouvé un t-shirt bleu marine, manche langue avec un joli logo 'adidas' au dos, taille 38.<br />Le prix a été 50 euros, j'éspère que ça te convient?<br />à demain,<br />Amandine",,
"Cher Monsieur ou Madame,<br /><br />En réponse à votre proposition, je voulais me présenter.Je suis d'origine anglaise, et je suis venue il n'y a que deux semaines à votre ville précieuse pour étudier.<br /><br />J'ai bien aimé tous ce que j'ai vu dans la ville, mais particulièrement il est le château qui m'a bien fasciné.C'est un endroit où l'on peut se remonter dans le temps, en regardant l'architecture datant de le 17ème siècle.Il me fascince beaucoup et chaque fois que je le contemple, j'ai envie d'en savoir plus sur son histoire et tous ce qui s'est passé là-bas pendant les siècles.<br /><br />Merci d'avoir pris le temps à lire mon opinion.<br /><br />Albane Allain",,
"Salut Alaphilippe, ienvenue à Bruxelles!!<br /><br />La systèm du transport ici est très efficace.Je vais essayer de te l'expliquerer.Premièrement, il y a le Métro.C'est un systèm du transport qui est dans le centre-ville et dand quelques bandlieus.Il est un peu cher mais beaucoup moins que Subway, environ $80 par mois.Si tu habites et travailles dans les quartiers qui ont access au métro, je te conseil de l'utiliser parce que c'est rapide et dans l'hiver, moins froid que l'exterior!<br /><br />Il y a aussi les autobus à Bruxelles.Il n'y a pas une coute additonnel pour aux.Tu peux t'inscrerer dans tout les stations du Métro pour un mois.<br /><br />Si tu as quelques autres questions, dit-moi!<br /><br />Adhemar",,
"Salut Alaphilippe!<br /><br />Bienvenu à Madrid!Le TPG est super facil à utiliser.Il consiste de buses et de trams, et tu peux utiliser les mêmes billets pour les deux.Tu peux acheter un billet pour un seul trajet, pour la journée, ou t'abonner pour le mois ou l'année.Les prix ne sont pas mals:<br /><br />- Billet pour un seul voyage:3.50F<br />- Billet pour une journée:8.00F<br />- Abonnement pour un mois:55F<br />- Abonnement pour l'année:550F<br /><br />C'est possible aussi de bénéficier de rabais à travers ton emploi.Je pense que si tu fait ton abonnement annuel au bureau de transport à l'université, tu auras un rabais de 100F!<br /><br />À bientôt!<br /><br />Andrea",,
"***Annonce (pour le bon coin)***<br />*Recherche d'un colocataire* <br /><br />Bonjour,<br />Je cherche un colocataire (entre 27 et 35 ans) pour habiter avec moi dans mon nouvel appartement (4 pièces) à Milan.S'est trouvé dans le 4ième arrondissement (très beau et propre quatier).<br />Je preférè un male colocataire mais females sont aussi bienvenues.Le prix est 600 euros par mois (wifi et éléctricité inclus gratuitement!!!).<br /><br />Je suis un américain de Short Village, Floride.J'ai 31 ans.Je ne suis pas trop sérieux mais chez moi n'est pas une boîte de nuit.Soyez respectieux SVP.Ma famille vient du Mexico et j'adore la cuisine mexicaine.Je pourrais vous faire des vrais tacos mexicaines!<br /><br />Contactez moi à 77.29.31.89.50<br /><br />-Adam",,
"Bonjour,<br /><br />Je cherche une colocataire pour partager un logement avec moi.C'est situé au centre ville, proche au parque City.C'est un appartement grand compris de un salon, de deux chambres, de une salle de bain, et de une cuisine.Le loyer coûte 600$ par mois et le hydro est inclu.Je suis une étudiante et je travail pendant la fin de semaine donc je cherche une autre colocataire qui a aussi une mode de vie professionnelle.J'aimerais vivre avec quelqu'un qui est polie, et qui maintien son espace propre et organisé.<br />S'il vous plaît, écrivez-moi si vous êtes intéressé et si vous souhaitez avoir plus d'information.<br /><br />Merci, <br /><br />Paul",,
"Salut Anastasie,<br />Avec plaisir!<br />Je me suis inscrite au gymnase ""Fitness World"" à Howe Anderson, près de Sam Rice.Il opère tous les jours de 6h du matin à 9h du soir.Les frais sont 9,99 dollars chaque deux semaines, donc ce n'est pas cher.Je m'entraîne 4 fois par semaine, d'habitude du lundi au jeudi vers l'après-midi.J'ai une application sur mon portable qui contient pleins d'exercices, donc je suit simplement les vidéos.Du coup, le gymnase offre un essai gratuit qui dure 3 jours, donc si tu es intéressée, tu pourras m'accompagner cette semaine pour voir si ça te plaît.<br />Si t'as d'autres question, n'hésite pas!<br />À bientôt,<br />Anne",,
"Salut Allain<br /><br />Je t'écris ce petit message car depuis un bon moment je désire de renouveller mon salon et finalment me debarasser des mes meubles de notre epoque d'étudiants et acheter du neuf.<i>On</i> peut toujours voir les taches de vin de ton anniversaire de 2016 sur mon canapé.Je vais m'occuper avec ma copine de la peinture et les autres objets légères (lampes, table de café et deux chaisses), mais vu que nous avons acheté un nouveau canapé il me faudrait l'aide de quelqu'un avec ta grosse et magnifique musculature.<br /><br />Est-ce que tu seras disponible ce samedi prochain en fin d'après-midi?Et si ça ne t'embète pas, nous aimerions beacoup de t'inviter rester pour l'apero.",,1
"Chèr Alfred,<br /><br />J'éspere que ça va bien!J'ai commencé a ranger chez moi et je voudrais ton avis sur la nouvelle décoration.Tu souviens du colour de mon salle de bain?<n>On</n> doit le changer je pense.Peut-être au rouge avec un des accents noirs?<br /><br />Quel et ton artist favorite?Si tu as d'arte que je peux utiliser dans ma cuisine j'ai besoin de quelques peintures.J'aime beaucoup les peintures que tu as dans ton logement.Je peux aussi envoyer un photo si tu veus voir la cuisine ou le salle de bain pour meilleur m'aviser.Tu me manque et j'éspere que nous pouvons faire de rendez-vous tout suite!<br /><br />Merci pour m'aider,<br />Alard",1,
"Salut les boys!<br /><br />J'ai planifié une bonne week-end de pèche dans le parc Super-Prix du côte-nord.Il ne manque que vous, vos cânes, vos casquettes, vos kits de camping, et vos boissons de choix.Je m'occupe avec la reste:le bouffe, les réservations, et l'appât.<n>On</n> quitte de chez moi à 17h le temps avec mon camion et <n>on</n> va revenir le dimanche environ 13h.<br /><br />N'oubliez pas de laisser vos craintes chez vous!",2,
"Salut!<br /><br />Le week-end est très bien passè.Il faisait beau et doux en même temps.Le paysage était époustouflant!<br />J'ai beaucoup appreciè la calme de la campagne et mes rencontres avec des locaux a été trés chalereuses!<br />j'en garde un bon souvenir!<br />Peut-être que nos pourrions y partir ensemble un de ses jours?<br /><br />Â très vite,<br />Aillet.",,
"Ah c'est très bien passé, nous avons mangé une délice comme flan des asperges suivi par un souris d'agneau.Pour le dessert j'ai choisI une tarte au citron .Le patron etait a l'écoute ,il a bien discuté avec nous et <n>on</n> a échangé par mal des idées.Je vous conseille y aller.",1,
"Salut Enzo!<br />Allaire pour ton message. La fête s'est très bien passé. Il y avait Andréanne, Alvin, Anabelle, Abel, Aenor, Alexandra Aliker et Aenor-Adele. Michel était très content de ses cadeaux. Le temps était super et nous avons très bien mangé. Cela nous a fait du bien de quitter Milan et voir la famille. J'espère que tu as passé un bon week-end.<br />Albane",,
"Salut About,<br />Oui !J'ai passé des super vacances avec mes amis !<n>On</n> a fait beaucoup d'activités sportives pendant les journées et les soirs, <n>on</n> a regardé des filmes.Mais <n>on</n> a tout de même pris du temps à se reposer car c'était notre objectif principal :être détendus !Je suis contente et beaucoup mieux réposée !<br />Arena",3,
"Salut Joseph<br />Les enfants etaient trés sympa et nous nous sommes bien amusées.<n>On</n> à commencer par un jeu de câche-câche et suite <n>on</n> a jouer avec des Lego. Ils ont construit un trés grand tour haute comme moi.Pour changement, <n>on</n> a pris notre dejeuner dehors. Nous avons fait un picnique sous un arbre dans le jardin. En suite, nous avons jouer un peu de foot et de pétanque. Ils etait bien fatigué a la fin de la journée!<br />A plus!<br />Aenor",3,
